asst,sst,Tran,at,tmax,tmin,dpt,FengRO,CiRO,TanRO,LueRO,GuangRO,TingRO,LangRO,JinRO,runoff
298.811157,298.811157,2.71E-05,24.96,29.95,20.59,20.37,25.6875,63.78125,75.59375,282.5,378.90625,1290.5938,1316.75,1527.3438,1728.1875
299.415253,299.415253,2.87E-05,27.5,31.54,23.1,19.65,23.1875,57.4375,68.3125,260.9375,351,1225.0312,1245.0312,1441.4688,1652.0938
293.460541,293.460541,1.63E-06,21.49,25.95,18.41,18.66,24.5625,62.03125,70.65625,247.25,341,1202.5,1210.5625,1382.8438,1577.3438
292.009979,292.009979,1.15E-06,18.56,19.3,17.25,17.39,29.34375,75.125,85.28125,269.5,353.625,1224.7812,1218.7812,1373.4688,1538.8438
293.173706,293.173706,4.74E-06,18.38,19.47,17.33,16.56,28.28125,72.90625,86,312.8125,372.5625,1269.8125,1258.625,1414.1562,1540.25
291.457031,291.457031,8.05E-07,18.32,19.77,17.39,16.95,29.46875,75.3125,87.28125,331.78125,407.09375,1335.8125,1320.1875,1494.25,1575.1875
292.075653,292.075653,3.65E-06,18.41,21.24,16.47,16.29,27.78125,71.46875,84.6875,346.625,443.8125,1417.8438,1399.5312,1589.5312,1647.1562
294.994568,294.994568,1.37E-05,21.33,24.67,17.64,16.99,24.96875,64.21875,76.5,337.5,456.3125,1477.5312,1468.6562,1672.7188,1735.8125
296.618134,296.618134,1.53E-05,22.15,24.26,20.31,18.61,23.6875,61.53125,72.28125,312.5625,448.03125,1468.2812,1479.8125,1719.4062,1813.1875
295.087952,295.087952,3.56E-06,22.06,24.52,19.26,19.9,23.46875,59.53125,70.28125,294.78125,428.375,1402.2188,1426.4375,1704.5625,1878.625
293.500946,293.500946,8.65E-06,21.33,27.93,16.19,17.54,36.84375,97.40625,108.96875,308.3125,421.28125,1342.8125,1361.75,1651.8438,1924.4688
295.240356,295.240356,1.45E-05,22.43,26.81,17.89,19.09,37.46875,102.4375,123.53125,378.65625,429.8125,1348.5,1347.4688,1614.8438,1918.5
295.366547,295.366547,1.98E-05,22.28,25.36,18.88,17.09,33.65625,92.03125,111.65625,393.25,458.71875,1422.9375,1407.875,1628.5938,1877.0938
294.719818,294.719818,1.32E-05,21.13,24.5,16.58,17.33,30.84375,85.53125,103.59375,368,487.0625,1475.375,1470.625,1678.4688,1866.0625
296.617371,296.617371,2.08E-05,23.47,26.58,20.26,18.73,27.90625,77.53125,94.5,341.6875,479.03125,1459.4375,1471.4062,1702.25,1888.6562
292.662262,292.662262,1.34E-06,20.14,21.59,18.04,18.94,25.125,69.71875,85,312.125,449.84375,1395.8438,1419.375,1676.9375,1899.9062
295.659729,295.659729,1.63E-05,21.37,23.78,19.28,18.19,22.78125,62.96875,76.71875,282.21875,417.09375,1315.375,1342.7812,1617.5625,1878.1875
294.963257,294.963257,5.70E-06,21.73,23.83,18.69,18.98,20.84375,57.75,70.34375,256.84375,384.0625,1237.375,1263.6562,1540.0625,1822.9688
294.185425,294.185425,4.07E-06,21.51,23.96,19.38,19.44,23,66.0625,77.34375,241.78125,353.1875,1167.5938,1191.3125,1454.1875,1741.3438
295.642914,295.642914,1.17E-05,21.78,25.49,18.43,19.07,21.9375,64.21875,77.90625,241.59375,326.875,1108.5312,1129.2188,1372.8438,1650.625
297.466156,297.466156,1.95E-05,24.06,27.94,20.5,20.39,19.71875,57.65625,70.3125,234.25,309.71875,1063.4062,1079.4375,1302.5312,1563.8125
297.763916,297.763916,1.57E-05,24.86,28.05,21.58,21.05,17.84375,52,63.375,218.5625,298.5,1039.9375,1049.9062,1245.2188,1483.3438
297.360992,297.360992,1.31E-05,24.35,27.32,21.58,21.64,16.0625,46.90625,57.21875,203.53125,284.6875,1016.875,1027.4688,1203.5,1415.125
299.101532,299.101532,1.82E-05,25.1,28.41,21.95,22.4,14.40625,42.3125,51.71875,191.5,268.4375,990.3125,1001.875,1170.5,1361.6875
298.272614,298.272614,1.80E-05,24.7,29.4,19.78,21.55,13,38.5,47.21875,179.84375,252.8125,957.65625,971.9375,1137.6562,1316.4688
299.686249,299.686249,2.79E-05,25.73,30.69,22.84,22.62,11.71875,35.21875,43.40625,169.4375,238.5625,909.03125,927.78125,1097.7812,1274.1875
299.064575,299.064575,2.58E-05,25.76,30.51,20.6,20.47,10.71875,32.6875,40.4375,161,225.90625,852.4375,872.375,1044.7812,1227.7812
299.443817,299.443817,2.66E-05,26.25,31.13,21.73,21.65,9.84375,30.625,38,154.875,215.4375,802.40625,819.84375,985.0625,1171.0625
296.561768,296.561768,1.33E-05,22.65,25.99,20.32,19.85,9.15625,28.96875,35.875,150.71875,207.5,770.78125,782.625,934.3125,1114.5938
296.167633,296.167633,8.82E-06,22.74,25.52,20.9,19.61,8.78125,27.90625,34.4375,147.9375,201.4375,755.625,762.875,900.46875,1067.6562
295.723389,295.723389,1.29E-05,21.94,24.05,18.93,19.94,8.5,27.21875,33.46875,145.03125,196.5625,744.0625,750.3125,878.34375,1027.375
297.043243,297.043243,2.14E-05,24.43,28.22,20.97,20.32,8.34375,26.71875,32.75,142.15625,192.0625,726.5625,734.71875,858.28125,994.5
299.564453,299.564453,3.10E-05,26.85,30.08,22.85,21.63,8.21875,26.34375,32.1875,139.78125,188,705.9375,715.1875,836.875,964.46875
298.636383,298.636383,1.84E-05,24.55,27.65,20.93,21.84,8.15625,26.21875,31.875,138.1875,184.625,688.5,697.25,815.53125,936.28125
298.484344,298.484344,2.11E-05,25,28.46,20.89,21.92,8.09375,25.96875,31.59375,137.40625,181.5625,670.65625,679.9375,795.25,910.59375
300.043274,300.043274,3.24E-05,26.91,30.83,23.06,22.96,8.03125,25.59375,31.125,136.65625,179,647.90625,658.53125,773.9375,885.84375
301.000458,301.000458,3.03E-05,27.93,32.21,23.98,23.42,7.96875,25.34375,30.8125,135.6875,178,625.875,636.125,751.71875,860.71875
298.154236,298.154236,1.26E-05,24.72,28.39,22.04,22.8,8.15625,26.03125,31.40625,135.28125,179.5625,611.96875,620.3125,840.8125,896.78125
297.640656,297.640656,8.32E-06,24.24,26.43,22.39,22.07,8.96875,27.5625,33.0625,136.84375,183.5,610.5625,614.96875,880.78125,1133.0312
299.492798,299.492798,1.62E-05,25.17,27.27,23.22,22.86,9.8125,28.53125,34.3125,141.84375,187.09375,621.59375,621.71875,870.375,1287.5938
300.351715,300.351715,1.97E-05,27.31,30.62,23.71,24.2,10.21875,29.09375,35.125,147,193.1875,640.84375,638.03125,876.6875,1265.25
299.86438,299.86438,1.25E-05,26.67,30.31,23.76,24.42,12.6875,34.59375,40.28125,156.9375,210.8125,686.96875,672.3125,909.4375,1245.8125
298.93335,298.93335,9.84E-06,24.31,26.3,22.62,22.79,19.390625,51.875,58.671875,185.82812,247.3125,787.1094,752.15625,974.9219,1268.5938
300.179352,300.179352,2.28E-05,27.57,30.86,24.17,23.38,20.265625,54.59375,66.21875,235.60938,298.67188,956.59375,899.9531,1093.375,1307.6719
300.811493,300.811493,2.88E-05,28.59,31.97,25.22,23.82,21.625,56.984375,68.859375,262.10938,417.10938,1187.9219,1117.7344,1321.2656,1375.0625
299.973755,299.973755,1.91E-05,27.05,30.94,24.01,23.84,23.90625,63.21875,76.53125,275.07812,545.1875,1470.4688,1420.0156,1788.375,1549.0312
296.337769,296.337769,3.26E-06,24.17,26.14,21.58,22.09,22.453125,59.71875,74.265625,280.79688,572.9375,1611.1094,1625.125,2527.5625,2074.0156
300.278595,300.278595,3.54E-05,27.26,31.68,23.51,22.29,20.609375,54.703125,67.9375,272.375,553.34375,1606.0781,1647.6719,2916.9531,2969.2344
301.920349,301.920349,3.77E-05,29.69,33.14,26.82,25.11,18.578125,49.3125,61.53125,256.6875,529.3906,1604.5,1641.2656,2950.5781,3467.3438
300.520599,300.520599,1.53E-05,28.05,31.56,24.68,25.06,20.328125,52.15625,64.453125,245.03125,607.28125,1864.9688,1828.5312,3206.5312,3561.8906
301.099457,301.099457,1.70E-05,28.84,31.76,25.34,24.85,43.84375,106.015625,115.40625,276.125,1050.4531,2697.3281,2544.1406,4123.625,3889.7188
301.019348,301.019348,2.39E-05,28.42,31.78,24.54,24.85,58.234375,152,175.42188,370.84375,1314.9375,3508.8438,3432.9844,5711.5625,4857.5938
299.739258,299.739258,9.33E-06,25.55,27.16,24.03,24.15,56.828125,151.6875,182.71875,456.95312,1351.8594,3717.3906,3766.625,6865.875,6344.7656
300.738953,300.738953,1.96E-05,26.99,30.38,24.61,24.79,50.078125,133.82812,161.92188,449.32812,1299.7812,3575.5312,3679.7188,6958.3594,7340.1406
300.678528,300.678528,2.60E-05,26.6,28.67,23.8,23.87,44.375,118.359375,143.4375,406.46875,1194.0625,3291.4531,3410.2344,6479.9688,7432.2344
300.437317,300.437317,3.16E-05,27.46,31.2,22.5,23.16,39.515625,105.15625,127.53125,365.65625,1072.9375,2978.0781,3092.9219,5857.9062,6979.9062
302.113159,302.113159,3.98E-05,28.46,32.05,24.84,23.83,35.203125,93.6875,113.71875,328.96875,970.65625,2686.4844,2790.5625,5253.375,6335.75
300.451385,300.451385,1.77E-05,27.74,30.35,24.85,23.93,34.125,93.515625,110.625,299.89062,884.3281,2449.5312,2535.3438,4734.6406,5702.047
299.334167,299.334167,1.05E-05,25.62,28.54,23.3,23.82,32.546875,87.296875,103.90625,282.67188,802.7344,2248.8281,2328.8594,4319.6875,5159.9844
299.330841,299.330841,1.60E-05,26.52,29.77,23.91,24.29,31.421875,83.296875,99.09375,266.67188,744.8281,2074.2812,2145.8594,3984.3125,4742.078
299.674377,299.674377,1.77E-05,26.14,28.75,23.83,23.48,30.078125,81.65625,98.71875,263.1875,701.5,1938.6406,2000.1719,3699.4219,4411.3906
299.582031,299.582031,1.60E-05,26.06,28.6,24.05,23.71,27.59375,75.59375,93,271.07812,666.34375,1823.2969,1879.1719,3449.6094,4107.3125
301.437805,301.437805,3.30E-05,28.91,32.53,25.55,24.96,27.578125,76.875,93.71875,275.75,653.3281,1763.0312,1799.7188,3267.4844,3838.5
300.943451,300.943451,2.84E-05,29,32.67,24.27,24.62,27.984375,79.859375,97.734375,284.82812,668.625,1792.0625,1808.2344,3201.0312,3663.125
298.809845,298.809845,1.65E-05,25.17,28.35,21.58,22.46,39.5,108.34375,127.515625,312.48438,687.71875,1877.6094,1883.875,3248.5312,3642.8594
297.914642,297.914642,1.38E-05,24.63,26.66,21.86,21.53,42,114.375,139.54688,372.90625,709.2031,2000.4531,1999.625,3379.75,3741.375
299.626282,299.626282,1.73E-05,27.19,30.01,24.43,23.5,45.859375,127.1875,153.5625,414.39062,750.5469,2102.1875,2109.6719,3507.9219,3876.3281
301.454041,301.454041,2.63E-05,27.73,30.6,25.01,25.18,52.203125,143.20312,172.51562,461.0625,795.9844,2156.5625,2171.7344,3550.2344,3967.5938
301.493103,301.493103,2.58E-05,28.43,32.67,25.15,25.08,50.984375,140.90625,172.51562,477.625,833.9219,2194.2188,2209.625,3558.6094,3997.125
301.797394,301.797394,3.88E-05,28.75,33.41,25.12,24.45,49.21875,134.07812,164.42188,461.42188,856.2656,2232.875,2251.9219,3575.4688,3992.3125
302.548584,302.548584,4.27E-05,28.97,32.84,25.32,24.53,47.359375,127.015625,156.20312,438.4375,834.7969,2209.6562,2247.2344,3556.25,3978.0156
301.555969,301.555969,2.87E-05,29.02,32.6,25.27,25.4,43.890625,117.046875,144.53125,412.20312,787.4219,2111.9688,2163.2969,3441.7812,3932.2812
303.438782,303.438782,4.22E-05,30.46,34.17,26.83,24.96,39.78125,105.8125,130.95312,382.96875,735.5781,1986.6406,2040.9531,3250.0156,3802.5938
301.185272,301.185272,2.16E-05,28.28,32.63,24.49,25.16,45.78125,110.859375,132.5625,362.70312,686,1863.7812,1916.1875,3051.5781,3615.0938
300.15329,300.15329,1.79E-05,25.97,29.91,23.25,23.7,43.59375,105.671875,128.21875,364.70312,644.90625,1758.0312,1805.6562,2880.2969,3464.3906
300.837433,300.837433,2.56E-05,27.89,31.07,24.69,24.19,44.0625,103.75,124.203125,368.25,624.8594,1690.0625,1724.6719,2716.8906,3332.7812
301.501099,301.501099,2.62E-05,28.88,32.2,25.15,25.03,45.515625,104.3125,124.140625,377.54688,618.65625,1671.3906,1692.9219,2579.7812,3156.0781
302.55896,302.55896,3.62E-05,29.94,33.91,25.98,24.93,42.34375,98.078125,117.140625,368.6875,608,1654.9375,1676.3438,2487.0469,2972.0625
302.547241,302.547241,3.89E-05,29.67,33.86,25.82,25.84,41.25,92.84375,110.109375,345.01562,589.78125,1607.4375,1636.6875,2396.75,2822.4375
301.013184,301.013184,2.67E-05,27.68,32.12,24.43,24.23,41.6875,91.03125,106.828125,327.07812,561.3594,1534.9844,1568.4688,2294.875,2704.7344
301.861206,301.861206,3.11E-05,28.68,32.47,25.17,24.32,42.0625,90.53125,107.0625,320.46875,537.8906,1478.5,1505.5,2195.3281,2597.6562
301.810028,301.810028,2.92E-05,29.44,33.33,25.74,24.58,40.078125,84.984375,101.28125,312.29688,516.8125,1437.6875,1462.0625,2117.3438,2489.4062
302.84967,302.84967,3.39E-05,29.93,33.76,26.22,25.15,37,80.03125,96.8125,295.89062,494.51562,1385.875,1412.5156,2032.3281,2385.1094
303.183075,303.183075,3.33E-05,30.14,34.38,25.81,25.23,33.9375,75.265625,92.765625,278.32812,470.57812,1316.9531,1348.3281,1936.6094,2279.1719
303.822876,303.822876,4.05E-05,30.62,35.44,25.81,24.69,30.671875,68.65625,85.5625,260.5625,444.17188,1237.4375,1270.8438,1828.1406,2169.9219
304.175995,304.175995,4.45E-05,31.26,35.83,26.81,24.79,27.9375,62.28125,77.609375,241.76562,416.03125,1155.3438,1189.2812,1712.3906,2051.1562
303.374878,303.374878,4.90E-05,32.03,36.06,28.1,24.78,29.3125,62.625,75.96875,227.5,386.59375,1072.4531,1106.2969,1595.5625,1924.2344
302.898346,302.898346,4.25E-05,31.17,35.11,27.37,24.74,36.421875,75.96875,87.6875,231.125,365.875,998.65625,1028.4688,1482.4219,1795.7344
302.684845,302.684845,3.42E-05,29.88,34,26.84,25.71,43.390625,89.75,103.171875,262.01562,365.48438,959.8281,976.40625,1388.0781,1672.875
302.689392,302.689392,3.51E-05,30.96,35.15,27.15,24.43,40.28125,84.96875,100.234375,289.17188,381.07812,964.9219,966.5625,1346.4375,1570.5
302.781189,302.781189,4.36E-05,31.02,35.4,27.51,23.88,42.15625,85.65625,99.0625,290.26562,424.92188,1026.0312,1006.96875,1354.6719,1507.2344
303.040771,303.040771,4.14E-05,30.67,35.05,25.52,24.07,55.515625,109.703125,120.90625,309.3125,469.90625,1135.7344,1104.1875,1400.6094,1484.1719
301.792114,301.792114,2.96E-05,29.71,33.79,25.98,24.13,60.625,125.328125,141.82812,374.01562,506.34375,1249.3906,1218.0312,1488.2812,1499.9062
298.389893,298.389893,8.41E-06,26.6,31.09,22.48,23.53,60.171875,127.859375,145.89062,454.4375,574.4219,1437.1094,1384.5156,1638.9219,1562.375
297.583923,297.583923,2.49E-05,26.26,30.69,23.34,18.87,54.8125,116.5,134.21875,482.60938,654.6719,1743.2656,1672.0625,1903.875,1699.6719
296.05368,296.05368,1.01E-05,24.84,27.02,23.05,19.32,48.625,104.640625,120.78125,449.375,680.7969,1950.6875,1923.7656,2230.0469,1953.75
297.117188,297.117188,1.63E-05,25.65,28.74,21.87,20.4,44.203125,95.546875,110.515625,412.28125,650.3594,1935.8594,1960.7344,2406.8281,2266.8125
298.315948,298.315948,2.98E-05,26.91,31.58,21.81,18.43,40.0625,86.640625,100.6875,380.07812,600.2969,1807.5312,1851.7031,2370.1562,2462.6719
299.061066,299.061066,3.14E-05,27.13,30.9,23.2,20.32,36.40625,78.859375,92.015625,347.96875,551.8906,1662.2188,1707.7188,2222.2656,2460.5
299.641052,299.641052,2.95E-05,27.78,32.19,23.27,20.84,33.421875,72.4375,84.8125,319.67188,506.85938,1526.4375,1568.8906,2048.6719,2332.3438
300.366333,300.366333,3.17E-05,28.63,32.84,23.9,20.76,31.15625,67.34375,78.84375,294.84375,466.67188,1408.1875,1445.75,1882.1875,2163.8125
299.365326,299.365326,1.42E-05,27.25,31.99,22.93,21.5,28.75,63.25,74.28125,273.98438,431,1310.4375,1342.8125,1735.9219,1996.7344
301.241486,301.241486,2.82E-05,27.66,31.06,24.56,22.29,26.078125,58.234375,69.046875,259.29688,399.04688,1230.75,1258.1875,1613.125,1846.2656
298.189941,298.189941,2.84E-06,25.74,28.36,23.84,23.43,23.59375,53.1875,63.3125,247.01562,397.8125,1260.5625,1260.2812,1555.3438,1723.9688
297.210602,297.210602,1.17E-06,24,24.7,23.15,23.18,51.84375,93.78125,99.40625,269.23438,538.0781,1433.6406,1403.9062,1967.8594,1785.9688
294.455475,294.455475,1.26E-06,21.25,24.94,19.06,19.22,78.3125,160.125,175.84375,392.46875,733.15625,1739.1875,1684.7656,2808.0469,2427.9219
295.70462,295.70462,2.27E-05,23,28.66,18.96,17.96,85.203125,180.96875,206.04688,540.1094,831.9531,1955.8906,1938.6719,3303.2031,3383.1406
297.763489,297.763489,1.99E-05,24.83,28.62,20.95,19.52,77.15625,164.92188,189.75,567.5625,895.3125,2024.8594,2030.1094,3365.7031,3866.0312
296.804077,296.804077,2.71E-05,24.83,29.75,19.85,17.74,68.53125,145.92188,167.5,526.625,899.5781,2046.8125,2059.2969,3234.9844,3836.6562
297.399139,297.399139,2.92E-05,25.53,29.66,21.82,18.14,61.125,131.21875,150.73438,476.53125,845.1719,1970.25,2006.7969,3073.0938,3624.8125
298.977142,298.977142,2.47E-05,27,30.46,23.61,20.66,53.9375,116.875,134.21875,430.78125,771.78125,1826.5312,1876.3906,2870.5938,3401.9375
299.905518,299.905518,2.26E-05,27.68,31.65,23.62,22.53,50.0625,108.140625,123.8125,390.75,699.96875,1677.6406,1729.5156,2669.6719,3171.4219
298.999268,298.999268,1.16E-05,25.13,28,23.41,23.37,58.875,122.359375,136.17188,375.96875,646.5156,1548.1406,1597.9062,2530.8125,2968.7969
299.606323,299.606323,1.19E-05,26.93,29.65,24.29,23.24,56.53125,118.09375,135.45312,400.70312,612.6094,1458.1562,1496.0312,2422.7656,2838
298.759125,298.759125,1.65E-05,26.01,29.72,22.87,21.92,55.90625,117.28125,133.125,418.15625,634.4844,1555.75,1556.625,2577.0625,2790.4688
294.666321,294.666321,4.21E-06,22.53,23.99,20.21,21.17,70.359375,154.73438,172.78125,512.84375,713.7344,1884.5625,1850.7188,3127.4375,3142.7656
290.94162,290.94162,3.38E-06,19.15,21.53,15.8,15.97,67.3125,150.25,174.5,632.96875,805.2031,2140.6406,2134.2812,3462.6875,3735.9688
292.575989,292.575989,1.86E-05,20.75,25.48,15.97,14.97,60.703125,134.39062,155.59375,603.2344,885.125,2234.5781,2249.6562,3502.8906,4052.625
294.483521,294.483521,1.89E-05,22.15,26.64,18.38,15.69,53.421875,119.453125,138.5,552.1719,860.4375,2242.0781,2273.0312,3390.7344,4017.1094
295.269562,295.269562,1.97E-05,23.07,26.44,18.52,14.62,48.109375,108,125.40625,505.98438,790.8125,2149.4531,2198.25,3234.0469,3826.5
290.66748,290.66748,2.10E-06,18.69,20.38,16.94,14.27,45.375,101.71875,117.53125,465.125,732.25,2033.25,2081.4375,3043.8594,3602.2344
292.725464,292.725464,1.23E-05,19.86,23.42,16.11,14.41,42.71875,96.765625,112.234375,438.125,687.9844,1941.7656,1983.7031,2859.2188,3383.25
292.928955,292.928955,1.10E-05,20.5,23.74,16.89,16.15,38.71875,88.09375,103.046875,417.8125,647.3125,1850.2656,1893.2969,2694.6719,3182.8438
294.581268,294.581268,1.28E-05,21.87,25.57,17.57,16.07,34.828125,79.1875,92.734375,386.67188,606.3203,1740.6875,1786.0469,2528.8828,2992.2031
293.380829,293.380829,1.88E-06,20.47,22.51,19.01,17.77,31.671875,71.5,83.71094,352.15625,563.96875,1628.4531,1672.3828,2358.2188,2801.0078
292.798737,292.798737,3.12E-06,20.42,23.62,17.37,17.67,34.164062,78.78906,89.17969,328.75,526.53906,1532.3203,1570.2578,2198.8438,2612.4844
294.348145,294.348145,6.47E-06,21.72,25.52,18.87,18.2,32.359375,76.375,89.375,327.14062,493.03125,1452.7344,1488.2031,2064.8125,2440.1562
294.774475,294.774475,3.82E-06,21.82,24.14,20.26,19.26,29.96875,70.84375,83.046875,315.5,468.25,1367.375,1402.3281,1941.5469,2288.6094
295.232788,295.232788,3.79E-06,21.32,23.08,20.32,19.33,27.890625,66.65625,78.46875,305.23438,456.96875,1303.2344,1331,1821.5938,2150.5312
293.748566,293.748566,9.77E-07,20.48,22.44,19.04,19.02,29.75,77.28125,91.078125,325.3125,476.32812,1301.0625,1307.5938,1742.0312,2026.2656
293.447906,293.447906,1.51E-06,20.48,21.92,19.18,18.87,36.875,97.390625,114.03125,417.85938,531.59375,1411.75,1387.9062,1754.0625,1947.8438
295.333008,295.333008,4.40E-06,22.06,24.29,20.11,19.51,35.859375,95.375,115.28125,486.26562,609.75,1567.5938,1536.2656,1859.4375,1944.1406
295.488159,295.488159,3.08E-06,21.45,23.77,20.27,19.95,32.453125,86.3125,104.765625,472.4375,668.3594,1671.6875,1654.7031,1982.8594,2012.9844
295.204376,295.204376,2.41E-06,21.28,23.44,19.29,19.65,29.171875,77.546875,94.203125,434.32812,670.1875,1694.8594,1702.2656,2090.1562,2120.1875
292.479797,292.479797,6.76E-07,19.36,20.76,17.46,18.46,26.898438,72.32031,88.109375,410.96875,660.5547,1672.1172,1690.6719,2176.164,2263.039
294.15271,294.15271,3.78E-06,21.69,25.48,17.83,17.07,24.59375,66.46875,81.38281,407.10938,648.0469,1676.5391,1689.9141,2219.9844,2416.9062
291.325653,291.325653,3.42E-07,19.09,21.77,17.14,16.59,22.570312,60.945312,74.515625,389.66406,622.2969,1669.5547,1684.6484,2207.5156,2483.6797
291.874817,291.874817,2.83E-06,18.36,20.75,16.98,15.64,31.28125,79.11719,90.00781,381.2422,609.02344,1672.8438,1683.5703,2184.75,2481.125
291.517029,291.517029,7.78E-07,18.19,19.2,17.26,16.91,32.34375,82.57031,98.296875,404.5547,599.53906,1686.5625,1697.7031,2190.164,2466.3516
291.640167,291.640167,2.59E-06,18.5,20.95,17.29,16.71,30.46875,78.28906,93.25781,410.8828,596.25,1689.1953,1701.1016,2191.6328,2455.5312
291.996674,291.996674,2.85E-06,18.26,19.28,17.21,16.26,27.703125,71.53906,85.921875,399.32812,596.08594,1727.1328,1727.2422,2180.8516,2444.0156
289.937744,289.937744,7.72E-07,17.28,18.35,15.92,15.33,25.882812,68.74219,82.109375,384.17188,590.16406,1786.8047,1784.5078,2185.4297,2424.5547
289.866608,289.866608,8.23E-07,16.49,18.19,14.58,14.85,24.203125,66.14844,79.421875,384.4922,575.3906,1805.4766,1816.8438,2205.1875,2418
290.685852,290.685852,2.45E-06,17.84,21.11,15.39,15.36,23.320312,65.0625,77.65625,384.1172,556.5156,1750.8906,1777.125,2186.2031,2420.1562
291.559784,291.559784,1.41E-06,17.62,18.5,16.85,16.6,21.367188,60.132812,72.72656,381.96094,540.53125,1680.8125,1707.6484,2108.9062,2387.9922
290.74707,290.74707,5.01E-07,17.48,18.88,15.53,16.04,19.265625,54.351562,66.015625,365.58594,527.46094,1635.8984,1656.4922,2030.375,2314.711
289.119873,289.119873,4.18E-07,16.1,17.18,15.3,14.18,19.007812,54.78125,65.59375,345.0625,514.6172,1608.75,1627.7656,1993.2969,2243.086
290.892181,290.892181,2.84E-06,17,19.8,14.55,14.19,18.515625,53.484375,64.734375,338.60938,496.66406,1564.1406,1587.2578,1962.2109,2197.789
293.000122,293.000122,4.42E-06,19.49,22.15,16.12,15.55,17.007812,49.101562,60.070312,330.6953,476.01562,1509.5391,1532.7031,1899.6641,2151.9531
292.140961,292.140961,1.64E-06,18.6,21.48,17.06,16.12,15.78125,46.304688,56.3125,315.77344,460.3828,1459.1875,1481.0156,1823.2266,2082.1719
